epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,18763.1,0.57459,0.76318,0.00898,0.61309,0.47801,0.51575,0.29335,1.76083,1.82615,0.04198,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,18904.6,0.56493,0.76124,0.00881,0.60875,0.47884,0.51758,0.29438,1.76173,1.82421,0.04201,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,19046.9,0.57494,0.75503,0.00893,0.61042,0.47709,0.51795,0.29581,1.76361,1.82201,0.04205,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,19188.1,0.57163,0.75721,0.00877,0.60896,0.47868,0.51913,0.29702,1.75873,1.82578,0.0419,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,19329.5,0.5644,0.75023,0.00885,0.61546,0.47568,0.5151,0.29401,1.75553,1.83172,0.04182,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,19470.4,0.57442,0.74211,0.00894,0.61662,0.47409,0.51787,0.29568,1.75491,1.83095,0.04184,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,19612.5,0.56311,0.75368,0.0087,0.61818,0.47544,0.51645,0.29447,1.75317,1.8311,0.04177,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,19754,0.55422,0.73544,0.00867,0.62079,0.47453,0.5173,0.29618,1.75068,1.8342,0.04171,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,19895.3,0.56589,0.73423,0.00874,0.61819,0.47374,0.51729,0.29631,1.75086,1.83427,0.0417,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,20036.5,0.5548,0.7444,0.00861,0.62339,0.47413,0.52014,0.29774,1.74909,1.83866,0.04163,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,20178.5,0.54986,0.72652,0.00852,0.61946,0.47334,0.51971,0.29801,1.74902,1.8383,0.04163,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,20319.4,0.55817,0.72244,0.00864,0.62224,0.47374,0.5216,0.29803,1.74837,1.83538,0.04161,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,20460.8,0.54921,0.71036,0.00854,0.60855,0.48255,0.51777,0.29637,1.74768,1.83416,0.04162,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,20606.6,0.54633,0.71046,0.0084,0.60826,0.48611,0.51738,0.29561,1.74576,1.83859,0.04156,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,20753.1,0.54791,0.71789,0.00848,0.62119,0.47537,0.51822,0.29605,1.74452,1.8407,0.04153,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,20899.5,0.5551,0.71352,0.00859,0.62457,0.47582,0.5171,0.29567,1.74407,1.84035,0.04152,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,21042.4,0.5414,0.70384,0.00835,0.62549,0.47499,0.5165,0.29569,1.7435,1.84328,0.04151,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,21183.3,0.54431,0.69996,0.00841,0.62217,0.47716,0.51716,0.2964,1.74284,1.84196,0.04149,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,21325.2,0.5358,0.68765,0.00826,0.60918,0.48224,0.51439,0.29516,1.74209,1.84274,0.04146,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,21468.6,0.52949,0.68817,0.0082,0.62854,0.46638,0.51568,0.29544,1.74099,1.83867,0.04147,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,21610.5,0.52847,0.68227,0.0081,0.61394,0.48171,0.51675,0.29645,1.73995,1.83921,0.0415,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,21751.8,0.53388,0.69555,0.0083,0.61988,0.48154,0.51688,0.2961,1.73781,1.84325,0.04141,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,21893.1,0.53347,0.67681,0.00817,0.62002,0.47643,0.51729,0.29698,1.73625,1.846,0.0414,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,22037.3,0.52842,0.66178,0.00815,0.6167,0.47495,0.51584,0.29538,1.73656,1.84855,0.04139,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,22182.2,0.52759,0.66267,0.00815,0.61608,0.47453,0.51661,0.29624,1.73814,1.84533,0.04142,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,22324,0.53414,0.66705,0.00812,0.62305,0.47505,0.51771,0.29696,1.73845,1.84553,0.04141,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,22465,0.52498,0.66311,0.0081,0.62693,0.47218,0.51864,0.29768,1.73965,1.84484,0.04146,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,22605.5,0.52103,0.64875,0.00801,0.62871,0.47299,0.51767,0.29676,1.73804,1.8471,0.04144,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,22746.5,0.52615,0.64344,0.00803,0.62571,0.47151,0.51827,0.29735,1.7394,1.84682,0.04147,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,22886.6,0.52691,0.65416,0.00808,0.63223,0.47283,0.51946,0.29739,1.7387,1.84819,0.04145,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,23026.5,0.51946,0.63905,0.00796,0.6274,0.47268,0.51916,0.29743,1.73538,1.8555,0.04138,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,23168.4,0.5142,0.63907,0.00789,0.63288,0.47217,0.51946,0.29767,1.73887,1.84801,0.04149,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,23309.3,0.51017,0.63966,0.00781,0.62937,0.47249,0.51933,0.29866,1.73708,1.85123,0.04147,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,23450.4,0.50872,0.62864,0.00781,0.62185,0.47245,0.51962,0.29804,1.73663,1.85164,0.04148,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,23590.9,0.50145,0.6195,0.00768,0.63152,0.46482,0.51886,0.29802,1.73533,1.85814,0.04143,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,23731.4,0.50584,0.62374,0.00778,0.62678,0.46978,0.51923,0.29839,1.73739,1.85427,0.04145,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,23871.3,0.51525,0.63695,0.0079,0.66879,0.44903,0.51934,0.29815,1.73981,1.8515,0.04152,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,24012,0.51225,0.614,0.00778,0.66365,0.45298,0.52001,0.29821,1.73796,1.8538,0.04148,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,24152.7,0.50489,0.61767,0.00769,0.66638,0.45258,0.52501,0.30262,1.73838,1.85318,0.04146,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,24292.1,0.50688,0.61455,0.00777,0.66258,0.45322,0.52375,0.30181,1.73716,1.85687,0.04142,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,24431.4,0.49941,0.61867,0.00756,0.66461,0.4526,0.52365,0.30179,1.73717,1.85988,0.04141,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,24571.8,0.49033,0.6026,0.00757,0.66138,0.45249,0.52297,0.30161,1.73608,1.85882,0.04142,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,24712.9,0.4923,0.60438,0.00753,0.66429,0.45372,0.52349,0.30191,1.73468,1.8623,0.04137,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,24853.8,0.4942,0.61012,0.00751,0.66292,0.45389,0.52306,0.30133,1.73538,1.86223,0.04137,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,24994.6,0.49521,0.60185,0.00752,0.60046,0.48887,0.52475,0.30326,1.73299,1.86579,0.04131,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,25136.3,0.49779,0.5892,0.00748,0.60915,0.48718,0.52578,0.30372,1.73232,1.86534,0.04132,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,25276.7,0.48932,0.59706,0.00743,0.61909,0.48284,0.52467,0.30343,1.73132,1.86813,0.04128,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,25416.8,0.48122,0.58031,0.00731,0.62007,0.48013,0.52517,0.30334,1.73069,1.86967,0.04124,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,25556.4,0.48799,0.57593,0.00747,0.6199,0.4773,0.52435,0.30339,1.7321,1.8658,0.0413,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,25696.7,0.48636,0.58261,0.00725,0.61928,0.4779,0.52717,0.3045,1.73355,1.8613,0.04137,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,25837.4,0.47849,0.58242,0.00723,0.62393,0.47614,0.52629,0.30489,1.73264,1.863,0.04134,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,25976.9,0.47959,0.57948,0.00723,0.62677,0.47584,0.52744,0.30493,1.73255,1.86371,0.04134,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,26117.6,0.47613,0.56691,0.00731,0.62531,0.47449,0.5268,0.30453,1.73099,1.86866,0.04128,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,26258.6,0.47026,0.5629,0.0071,0.62752,0.4746,0.52692,0.30441,1.72939,1.8733,0.04124,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,26399.5,0.47964,0.56897,0.00726,0.62779,0.47269,0.52402,0.30297,1.72803,1.87919,0.04122,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,26540.5,0.47823,0.55541,0.00719,0.6443,0.47133,0.52664,0.3044,1.72846,1.8784,0.04122,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,26682.7,0.47336,0.56225,0.00719,0.64614,0.46976,0.52546,0.30441,1.72836,1.87699,0.04123,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,26824.2,0.47632,0.55885,0.00716,0.64187,0.47042,0.52568,0.30448,1.7269,1.8824,0.04116,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,26963.9,0.44536,0.39737,0.00955,0.64626,0.46994,0.52575,0.30435,1.72612,1.88262,0.04113,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,27102.7,0.42826,0.34656,0.00903,0.64013,0.4705,0.52556,0.30423,1.72476,1.88624,0.0411,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,27242.4,0.41675,0.33814,0.00886,0.6431,0.46833,0.52585,0.30427,1.72635,1.88584,0.04115,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,27380.2,0.41657,0.33333,0.00872,0.63705,0.47009,0.52573,0.30401,1.72506,1.88943,0.04112,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,27519.3,0.41263,0.31786,0.00855,0.63048,0.47136,0.525,0.30291,1.7253,1.89109,0.04114,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,27658.6,0.40995,0.31615,0.00859,0.62577,0.47376,0.52454,0.30311,1.72464,1.89462,0.04114,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,27797.5,0.40967,0.31668,0.00852,0.69891,0.43949,0.52683,0.30359,1.72572,1.89277,0.04117,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,27936,0.4025,0.30486,0.00839,0.70885,0.43465,0.52618,0.3036,1.72528,1.89316,0.04116,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,28074.6,0.4034,0.31096,0.00842,0.71134,0.43581,0.52738,0.3042,1.7244,1.89621,0.04115,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,28213.3,0.3973,0.31024,0.00834,0.71119,0.43806,0.52716,0.30445,1.72657,1.89229,0.04118,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
